Year,Week,Sex,Age,Deaths
2018,16,f,10,16.010280573998713
2018,16,f,15,14.008995502248876
2018,16,f,20,41.02634397087171
2018,16,f,25,93.05975583636753
2018,16,f,30,168.1079460269865
2018,16,f,35,258.1657742557293
2018,16,f,40,280.17991004497753
2018,16,f,45,286.183765260227
2018,16,f,50,450.28914114371383
2018,16,f,55,833.5352323838081
2018,16,f,60,1126.7234953951595
2018,16,f,65,1604.0299850074962
2018,16,f,70,1252.8044549153994
2018,16,f,75,2829.817091454273
2018,16,f,80,3442.2103234097235
2018,16,f,85,3338.143499678732
2018,16,f,90,2085.339044763333
2018,16,f,95,468.3007067894624
2018,16,f,TOT,18688.0
2018,16,f,UNK,12.0
2018,16,b,0,150.0
2018,16,b,1,40.0
2018,16,b,5,25.0
2018,16,b,10,27.0
2018,16,b,15,71.0
2018,16,b,20,142.0
2018,16,b,25,325.0
2018,16,b,30,630.0
2018,16,b,35,960.0
2018,16,b,40,1060.0
2018,16,b,45,1221.0
2018,16,b,50,1581.0
2018,16,b,55,2636.0
2018,16,b,60,3554.0
2018,16,b,65,4090.0
2018,16,b,70,2842.0
2018,16,b,75,4872.0
2018,16,b,80,5187.0
2018,16,b,85,4481.0
2018,16,b,90,2505.0
2018,16,b,95,536.0
2018,16,b,TOT,36975.0
2018,16,b,UNK,40.0
2018,17,m,0,94.21332123000113
2018,17,m,1,30.06808124361738
2018,17,m,5,21.04765687053217
2018,17,m,10,23.052195620106662
2018,17,m,15,50.113468739362304
2018,17,m,20,84.19062748212868
2018,17,m,25,235.53330307500283
2018,17,m,30,428.97129240894134
2018,17,m,35,639.447861114263
2018,17,m,40,751.7020310904346
2018,17,m,45,863.9562010666061
2018,17,m,50,1108.5099285146941
2018,17,m,55,1798.0712583683196
2018,17,m,60,2271.1424032678997
2018,17,m,65,2486.6303188471575
2018,17,m,70,1492.3790990582095
2018,17,m,75,1966.452513332577
2018,17,m,80,1686.8193577669351
2018,17,m,85,1091.471349143311
2018,17,m,90,479.08476114830364
2018,17,m,95,63.1429706115965
2018,17,m,TOT,17666.0
2018,17,m,UNK,40.0
2018,17,f,0,77.04245933278192
2018,17,f,1,24.013234077750205
2018,17,f,5,4.0022056796250345
2018,17,f,10,9.004962779156328
2018,17,f,15,26.014336917562723
2018,17,f,20,27.01488833746898
2018,17,f,25,70.0385993934381
2018,17,f,30,165.09098428453268
2018,17,f,35,228.12572373862696
2018,17,f,40,302.1665288116901
2018,17,f,45,351.19354838709677
2018,17,f,50,456.2514474772539
2018,17,f,55,813.4483043837882
2018,17,f,60,1141.629170113041
2018,17,f,65,1555.8574579542321
2018,17,f,70,1265.6975461814172
2018,17,f,75,2637.4535428728977
2018,17,f,80,3315.827405569341
2018,17,f,85,3284.810311552247
2018,17,f,90,1998.1011855527984
2018,17,f,95,392.21615660325335
2018,17,f,TOT,18145.0
2018,17,f,UNK,10.0
2018,17,b,0,171.0
2018,17,b,1,54.0
2018,17,b,5,25.0
2018,17,b,10,32.0
2018,17,b,15,76.0
2018,17,b,20,111.0
2018,17,b,25,305.0
2018,17,b,30,593.0
2018,17,b,35,866.0
2018,17,b,40,1052.0
2018,17,b,45,1213.0
2018,17,b,50,1562.0
2018,17,b,55,2607.0
2018,17,b,60,3407.0
2018,17,b,65,4036.0
2018,17,b,70,2754.0
2018,17,b,75,4598.0
2018,17,b,80,4997.0
2018,17,b,85,4372.0
2018,17,b,90,2475.0
2018,17,b,95,455.0
2018,17,b,TOT,35811.0
2018,17,b,UNK,50.0
2018,18,m,0,80.18460153084196
2018,18,m,1,35.080763169743356
2018,18,m,5,19.043842863574966
2018,18,m,10,16.036920306168394
2018,18,m,15,47.10845339936965
2018,18,m,20,96.22152183701036
2018,18,m,25,250.57687978388114
2018,18,m,30,440.0130009004953
2018,18,m,35,642.4791197658712
2018,18,m,40,733.6891040072039
2018,18,m,45,826.9037032868077
2018,18,m,50,1054.4275101305718
2018,18,m,55,1865.2942931112111
2018,18,m,60,2371.459590274651
2018,18,m,65,2419.570351193156
2018,18,m,70,1503.4612787032868
2018,18,m,75,2029.6727262494371
2018,18,m,80,1786.1119990995048
2018,18,m,85,1087.5036582620442
2018,18,m,90,437.0060783430887
2018,18,m,95,67.15460378208014
2018,18,m,TOT,17809.0
2018,18,m,UNK,41.0
2018,18,f,0,64.03621753154887
2018,18,f,1,15.008488483956766
2018,18,f,5,12.006790787165412
2018,18,f,10,15.008488483956766
2018,18,f,15,28.01584517005263
2018,18,f,20,37.02093826042669
2018,18,f,25,81.04583781336653
2018,18,f,30,149.0843189406372
2018,18,f,35,221.12506366362967
2018,18,f,40,283.16014939731764
2018,18,f,45,299.16920378020484
2018,18,f,50,448.25352272084206
2018,18,f,55,791.4476260539867
2018,18,f,60,1107.6264501160092
2018,18,f,65,1466.8296078320411
2018,18,f,70,1194.6756833229585
2018,18,f,75,2741.5505630694356
2018,18,f,80,3238.83181483787
2018,18,f,85,3147.780318035199
2018,18,f,90,1928.0904872389792
2018,18,f,95,411.23258446041535
2018,18,f,TOT,17681.0
2018,18,f,UNK,10.0
2018,18,b,0,144.0
2018,18,b,1,50.0
2018,18,b,5,31.0
2018,18,b,10,31.0
2018,18,b,15,75.0
2018,18,b,20,133.0
2018,18,b,25,331.0
2018,18,b,30,588.0
2018,18,b,35,862.0
2018,18,b,40,1015.0
2018,18,b,45,1124.0
2018,18,b,50,1500.0
2018,18,b,55,2652.0
2018,18,b,60,3473.0
2018,18,b,65,3880.0
2018,18,b,70,2694.0
2018,18,b,75,4765.0
2018,18,b,80,5019.0
2018,18,b,85,4231.0
2018,18,b,90,2363.0
2018,18,b,95,478.0
2018,18,b,TOT,35490.0
2018,18,b,UNK,51.0
2018,19,m,0,88.13845808046752
2018,19,m,1,24.03776129467296
2018,19,m,5,15.0236008091706
2018,19,m,10,17.02674758372668
2018,19,m,15,56.08810968757024
2018,19,m,20,106.16677905147225
2018,19,m,25,231.36345246122724
2018,19,m,30,478.7520791189031
2018,19,m,35,648.0179815688919
2018,19,m,40,774.216228365925
2018,19,m,45,823.2933243425489
2018,19,m,50,1097.7244324567318
2018,19,m,55,1888.9674084063834
2018,19,m,60,2334.6675657451115
2018,19,m,65,2448.8469318948078
2018,19,m,70,1578.4796583501911
2018,19,m,75,2004.148347943358
2018,19,m,80,1718.6999325691168
2018,19,m,85,993.5608001798157
2018,19,m,90,435.6844234659474
2018,19,m,95,61.09597662396044
2018,19,m,TOT,17824.0
2018,19,m,UNK,28.0
2018,19,f,0,58.03426478407278
2018,19,f,1,18.010633898505347
2018,19,f,5,8.004726177113488
2018,19,f,10,9.005316949252673
2018,19,f,15,26.015360075618833
2018,19,f,20,28.016541619897204
2018,19,f,25,84.04962485969162
2018,19,f,30,135.0797542387901
2018,19,f,35,226.133514503456
2018,19,f,40,281.16600697111124
2018,19,f,45,329.19436403379217
2018,19,f,50,400.2363088556744
2018,19,f,55,795.4696638506528
2018,19,f,60,1066.6297631003722
2018,19,f,65,1452.857801146098
2018,19,f,70,1242.7337389968689
2018,19,f,75,2572.518875169847
2018,19,f,80,3063.8089442901874
2018,19,f,85,2961.7486855319903
2018,19,f,90,1789.0563005848644
2018,19,f,95,389.2298103621433
2018,19,f,TOT,16937.0
2018,19,f,UNK,10.0
2018,19,b,0,146.0
2018,19,b,1,42.0
2018,19,b,5,23.0
2018,19,b,10,26.0
2018,19,b,15,82.0
2018,19,b,20,134.0
2018,19,b,25,315.0
2018,19,b,30,613.0
2018,19,b,35,873.0
2018,19,b,40,1054.0
2018,19,b,45,1151.0
2018,19,b,50,1496.0
2018,19,b,55,2681.0
2018,19,b,60,3397.0
2018,19,b,65,3897.0
2018,19,b,70,2818.0
2018,19,b,75,4572.0
2018,19,b,80,4778.0
2018,19,b,85,3952.0
2018,19,b,90,2223.0
2018,19,b,95,450.0
2018,19,b,TOT,34761.0
2018,19,b,UNK,38.0
2018,20,m,0,95.18657578558225
2018,20,m,1,25.049098890942698
2018,20,m,5,27.053026802218113
2018,20,m,10,27.053026802218113
2018,20,m,15,64.12569316081331
2018,20,m,20,80.15711645101663
2018,20,m,25,205.40261090573014
2018,20,m,30,459.90145563770795
2018,20,m,35,685.3433456561922
2018,20,m,40,708.3885166358596
2018,20,m,45,802.5731284658041
2018,20,m,50,1016.9934149722735
2018,20,m,55,1820.5685073937154
2018,20,m,60,2272.4542513863216
2018,20,m,65,2388.6820702402956
2018,20,m,70,1482.9066543438078
2018,20,m,75,1949.8218576709796
2018,20,m,80,1681.295517560074
2018,20,m,85,1059.0759011090572
2018,20,m,90,435.85432070240296
2018,20,m,95,58.113909426987064
2018,20,m,TOT,17346.0
2018,20,m,UNK,34.0
2018,20,f,0,67.03472902148246
2018,20,f,1,24.012440246501182
2018,20,f,5,13.006738466854806
2018,20,f,10,11.005701779646374
2018,20,f,15,25.012958590105395
2018,20,f,20,25.012958590105395
2018,20,f,25,79.04094914473305
2018,20,f,30,145.0751598226113
2018,20,f,35,238.12336577780337
2018,20,f,40,245.12699418303288
2018,20,f,45,350.1814202614755
2018,20,f,50,416.2156309393538
2018,20,f,55,770.3991245752462
2018,20,f,60,1100.5701779646374
2018,20,f,65,1525.7904739964292
2018,20,f,70,1226.6354892587688
2018,20,f,75,2561.326959626793
2018,20,f,80,3190.6529977538444
2018,20,f,85,3126.6198237631747
2018,20,f,90,1836.9516788573403
2018,20,f,95,394.20422738006107
2018,20,f,TOT,17372.0
2018,20,f,UNK,9.0
2018,20,b,0,162.0
2018,20,b,1,49.0
2018,20,b,5,40.0
2018,20,b,10,38.0
2018,20,b,15,89.0
2018,20,b,20,105.0
2018,20,b,25,284.0
2018,20,b,30,604.0
2018,20,b,35,922.0
2018,20,b,40,952.0
2018,20,b,45,1151.0
2018,20,b,50,1431.0
2018,20,b,55,2587.0
2018,20,b,60,3368.0
2018,20,b,65,3909.0
2018,20,b,70,2706.0
2018,20,b,75,4506.0
2018,20,b,80,4867.0
2018,20,b,85,4182.0
2018,20,b,90,2271.0
2018,20,b,95,452.0
2018,20,b,TOT,34718.0
2018,20,b,UNK,43.0
2018,21,m,0,93.1761572155795
2018,21,m,1,26.04924825381792
2018,21,m,5,16.030306617734105
2018,21,m,10,35.06629572629336
2018,21,m,15,47.08902568959394
2018,21,m,20,113.21404048774713
2018,21,m,25,241.45649342962
2018,21,m,30,474.8978335503729
2018,21,m,35,651.2312063454481
2018,21,m,40,745.409257724636
2018,21,m,45,788.4907067597964
2018,21,m,50,1062.0078134248845
2018,21,m,55,1740.290162187759
2018,21,m,60,2263.278915591334
2018,21,m,65,2305.358470462886
2018,21,m,70,1388.625310761217
2018,21,m,75,1885.5648159109744
2018,21,m,80,1512.8601870486564
2018,21,m,85,1041.9699301527169
2018,21,m,90,426.8069136971706
2018,21,m,95,67.12690896176157
2018,21,m,TOT,16926.0
2018,21,m,UNK,32.0
2018,21,f,0,72.04870848708487
2018,21,f,1,12.008118081180811
2018,21,f,5,9.006088560885608
2018,21,f,10,11.007441574415743
2018,21,f,15,17.01150061500615
2018,21,f,20,31.0209717097171
2018,21,f,25,71.0480319803198
2018,21,f,30,162.10959409594096
2018,21,f,35,199.13462484624847
2018,21,f,40,279.1887453874539
2018,21,f,45,324.2191881918819
2018,21,f,50,435.29428044280445
2018,21,f,55,747.5053505535055
2018,21,f,60,991.670418204182
2018,21,f,65,1460.9876998769987
2018,21,f,70,1137.769188191882
2018,21,f,75,2427.641205412054
2018,21,f,80,3007.0329028290284
2018,21,f,85,2813.9023370233704
2018,21,f,90,1708.1547970479705
2018,21,f,95,353.2388068880689
2018,21,f,TOT,16271.0
2018,21,f,UNK,11.0
2018,21,b,0,165.0
2018,21,b,1,38.0
2018,21,b,5,25.0
2018,21,b,10,46.0
2018,21,b,15,64.0
2018,21,b,20,144.0
2018,21,b,25,312.0
2018,21,b,30,636.0
2018,21,b,35,849.0
2018,21,b,40,1023.0
2018,21,b,45,1111.0
2018,21,b,50,1495.0
2018,21,b,55,2484.0
2018,21,b,60,3250.0
2018,21,b,65,3761.0
2018,21,b,70,2523.0
2018,21,b,75,4308.0
2018,21,b,80,4515.0
2018,21,b,85,3852.0
2018,21,b,90,2133.0
2018,21,b,95,420.0
2018,21,b,TOT,33197.0
2018,21,b,UNK,43.0
2018,22,m,0,89.17441653304829
2018,22,m,1,27.0529128808124
2018,22,m,5,23.04507393550686
2018,22,m,10,34.066631035097096
2018,22,m,15,56.10974523427757
2018,22,m,20,94.18421521468021
2018,22,m,25,209.4095848922145
2018,22,m,30,417.8172100481026
2018,22,m,35,610.1934794227685
2018,22,m,40,740.4482451451986
2018,22,m,45,774.5148761802957
2018,22,m,50,1142.234099412079
2018,22,m,55,1812.5451630144307
2018,22,m,60,2172.248708355603
2018,22,m,65,2370.6367361482276
2018,22,m,70,1412.763228220203
2018,22,m,75,1862.64314983075
2018,22,m,80,1579.088544450383
2018,22,m,85,981.9205415998575
2018,22,m,90,400.78389453055405
2018,22,m,95,61.119543915909496
2018,22,m,TOT,16872.0
2018,22,m,UNK,33.0
2018,22,f,0,77.03737410508434
2018,22,f,1,14.006795291833516
2018,22,f,5,13.006309913845406
2018,22,f,10,13.006309913845406
2018,22,f,15,25.012134449702707
2018,22,f,20,28.013590583667032
2018,22,f,25,80.03883023904866
2018,22,f,30,152.07377745419245
2018,22,f,35,211.10241475549083
2018,22,f,40,252.12231525300328
2018,22,f,45,341.16551389394493
2018,22,f,50,402.1951219512195
2018,22,f,55,717.3480160174736
2018,22,f,60,1041.5052784856207
2018,22,f,65,1455.7062249726976
2018,22,f,70,1213.5887634995754
2018,22,f,75,2479.2027666545323
2018,22,f,80,2970.4410872466933
2018,22,f,85,2919.4163329692997
2018,22,f,90,1700.825142579784
2018,22,f,95,383.1858997694454
2018,22,f,TOT,16490.0
2018,22,f,UNK,8.0
2018,22,b,0,166.0
2018,22,b,1,41.0
2018,22,b,5,36.0
2018,22,b,10,47.0
2018,22,b,15,81.0
2018,22,b,20,122.0
2018,22,b,25,289.0
2018,22,b,30,569.0
2018,22,b,35,820.0
2018,22,b,40,991.0
2018,22,b,45,1114.0
2018,22,b,50,1542.0
2018,22,b,55,2526.0
2018,22,b,60,3209.0
2018,22,b,65,3821.0
2018,22,b,70,2623.0
2018,22,b,75,4337.0
2018,22,b,80,4545.0
2018,22,b,85,3898.0
2018,22,b,90,2100.0
2018,22,b,95,444.0
2018,22,b,TOT,33362.0
2018,22,b,UNK,41.0
2018,23,m,0,93.19316361046822
2018,23,m,1,26.05400272980832
2018,23,m,5,16.033232449112813
2018,23,m,10,23.047771645599667
2018,23,m,15,51.10592843154709
2018,23,m,20,103.21393389116373
2018,23,m,25,253.52548810159635
2018,23,m,30,471.9782802207584
2018,23,m,35,620.2856803750519
2018,23,m,40,744.5432318556763
2018,23,m,45,761.5785413328585
2018,23,m,50,1045.1663402765414
2018,23,m,55,1747.6223369532966
2018,23,m,60,2226.6151563705416
2018,23,m,65,2322.814551065219
2018,23,m,70,1437.9805352798053
2018,23,m,75,1854.8445789567384
2018,23,m,80,1662.4457895673847
2018,23,m,85,949.9690226099341
2018,23,m,90,412.85573556465494
2018,23,m,95,61.1266987122426
2018,23,m,TOT,16886.0
2018,23,m,UNK,35.0
2018,23,f,0,77.05456800330715
2018,23,f,1,24.017008208823007
2018,23,f,5,13.00921277977913
2018,23,f,10,14.009921455146754
2018,23,f,15,26.01842555955826
2018,23,f,20,27.019134234925886
2018,23,f,25,73.05173330183665
2018,23,f,30,170.1204748124963
2018,23,f,35,220.15590858087756
2018,23,f,40,259.18354692021495
2018,23,f,45,296.2097679088171
2018,23,f,50,402.2848874977854
2018,23,f,55,728.5159156676312
2018,23,f,60,1098.7781255536527
2018,23,f,65,1432.014114451072
2018,23,f,70,1175.8326935569598
2018,23,f,75,2545.8028701352387
2018,23,f,80,3121.2103584716233
2018,23,f,85,3049.1593338451544
2018,23,f,90,1805.278450363196
2018,23,f,95,386.2735486919034
2018,23,f,TOT,16945.0
2018,23,f,UNK,12.0
2018,23,b,0,170.0
2018,23,b,1,50.0
2018,23,b,5,29.0
2018,23,b,10,37.0
2018,23,b,15,77.0
2018,23,b,20,130.0
2018,23,b,25,326.0
2018,23,b,30,641.0
2018,23,b,35,839.0
2018,23,b,40,1002.0
2018,23,b,45,1056.0
2018,23,b,50,1445.0
2018,23,b,55,2472.0
2018,23,b,60,3320.0
2018,23,b,65,3749.0
2018,23,b,70,2610.0
2018,23,b,75,4395.0
2018,23,b,80,4778.0
2018,23,b,85,3995.0
2018,23,b,90,2216.0
2018,23,b,95,447.0
2018,23,b,TOT,33831.0
2018,23,b,UNK,47.0
2018,24,m,0,119.19367588932806
2018,24,m,1,25.04068821204371
2018,24,m,5,18.02929551267147
2018,24,m,10,27.043943269007208
2018,24,m,15,70.11392699372239
2018,24,m,20,148.24087421529876
2018,24,m,25,226.36782143687515
2018,24,m,30,449.730760288305
2018,24,m,35,644.0465008137643
2018,24,m,40,749.2173913043479
2018,24,m,45,819.3313182980702
2018,24,m,50,1072.7430830039525
2018,24,m,55,1768.8742152987677
2018,24,m,60,2241.642408742153
2018,24,m,65,2392.888165542897
2018,24,m,70,1566.5454545454545
2018,24,m,75,1805.9344338525925
2018,24,m,80,1625.6414787258777
2018,24,m,85,989.6079981399674
2018,24,m,90,402.6542664496629
2018,24,m,95,69.11229946524064
2018,24,m,TOT,17232.0
2018,24,m,UNK,28.0
2018,24,f,0,60.066248256624824
2018,24,f,1,19.020978614597862
2018,24,f,5,15.016562064156206
2018,24,f,10,16.01766620176662
2018,24,f,15,28.030915853091585
2018,24,f,20,24.02649930264993
2018,24,f,25,69.07618549511855
2018,24,f,30,157.17334960483495
2018,24,f,35,222.24511854951186
2018,24,f,40,270.29811715481173
2018,24,f,45,335.3698860994886
2018,24,f,50,410.45269642026966
2018,24,f,55,746.8236866573686
2018,24,f,60,1108.222280334728
2018,24,f,65,1392.5358554160855
2018,24,f,70,1216.3415271966528
2018,24,f,75,2553.8166550441656
2018,24,f,80,3210.540969316597
2018,24,f,85,3032.3444328219434
2018,24,f,90,1956.1574848907485
2018,24,f,95,383.4228847047885
2018,24,f,TOT,17227.0
2018,24,f,UNK,19.0
2018,24,b,0,179.0
2018,24,b,1,44.0
2018,24,b,5,33.0
2018,24,b,10,43.0
2018,24,b,15,98.0
2018,24,b,20,172.0
2018,24,b,25,295.0
2018,24,b,30,606.0
2018,24,b,35,865.0
2018,24,b,40,1018.0
2018,24,b,45,1153.0
2018,24,b,50,1481.0
2018,24,b,55,2512.0
2018,24,b,60,3345.0
2018,24,b,65,3780.0
2018,24,b,70,2779.0
2018,24,b,75,4354.0
2018,24,b,80,4830.0
2018,24,b,85,4017.0
2018,24,b,90,2356.0
2018,24,b,95,452.0
2018,24,b,TOT,34459.0
2018,24,b,UNK,47.0
2018,25,m,0,106.19174674957603
2018,25,m,1,22.039796495195027
2018,25,m,5,21.03798756359525
2018,25,m,10,32.05788581119276
2018,25,m,15,68.12300734878463
2018,25,m,20,121.21888072357264
2018,25,m,25,279.5046919163369
2018,25,m,30,471.8520067834935
2018,25,m,35,696.2572074618429
2018,25,m,40,793.432673827021
2018,25,m,45,899.624420576597
2018,25,m,50,1049.895760316563
2018,25,m,55,1782.2180893159978
2018,25,m,60,2281.118937252685
2018,25,m,65,2386.3088750706615
2018,25,m,70,1540.7821368004522
2018,25,m,75,1869.375466365178
2018,25,m,80,1687.0462408140193
2018,25,m,85,1097.9825890333523
2018,25,m,90,443.8013566986998
2018,25,m,95,72.13024307518371
2018,25,m,TOT,17722.0
2018,25,m,UNK,32.0
2018,25,f,0,63.04625028235826
2018,25,f,1,17.01248023492207
2018,25,f,5,18.013214366388073
2018,25,f,10,13.009543709058052
2018,25,f,15,15.011011971990062
2018,25,f,20,38.027896995708154
2018,25,f,25,73.0535915970183
2018,25,f,30,162.11892929749266
2018,25,f,35,239.17545742037498
2018,25,f,40,275.2018861531511
2018,25,f,45,335.24593404111135
2018,25,f,50,411.30172803252765
2018,25,f,55,793.5821662525412
2018,25,f,60,1132.8310368195166
2018,25,f,65,1545.1334989835102
2018,25,f,70,1273.9345493562232
2018,25,f,75,2601.9087418116105
2018,25,f,80,3235.3734470295913
2018,25,f,85,3165.3220578269706
2018,25,f,90,1917.4065958888639
2018,25,f,95,395.2899819290716
2018,25,f,TOT,17721.0
2018,25,f,UNK,13.0
2018,25,b,0,169.0
2018,25,b,1,39.0
2018,25,b,5,39.0
2018,25,b,10,45.0
2018,25,b,15,83.0
2018,25,b,20,159.0
2018,25,b,25,352.0
2018,25,b,30,633.0
2018,25,b,35,934.0
2018,25,b,40,1067.0
2018,25,b,45,1233.0
2018,25,b,50,1459.0
2018,25,b,55,2572.0
2018,25,b,60,3409.0
2018,25,b,65,3926.0
2018,25,b,70,2811.0
2018,25,b,75,4466.0
2018,25,b,80,4917.0
2018,25,b,85,4259.0
2018,25,b,90,2359.0
2018,25,b,95,467.0
2018,25,b,TOT,35443.0
2018,25,b,UNK,45.0
2018,26,m,0,100.34009812667261
2018,26,m,1,22.074821587867977
2018,26,m,5,33.11223238180196
2018,26,m,10,48.163247100802856
2018,26,m,15,86.29248438893845
2018,26,m,20,124.42172167707405
2018,26,m,25,294.9998884924175
2018,26,m,30,532.8059210526316
2018,26,m,35,682.3126672613738
2018,26,m,40,834.8296164139161
2018,26,m,45,834.8296164139161
2018,26,m,50,1089.6934656556646
2018,26,m,55,1758.961920160571
2018,26,m,60,2240.5943911685995
2018,26,m,65,2377.0569246208743
2018,26,m,70,1572.3293376449599
2018,26,m,75,1978.706735057984
2018,26,m,80,1766.9891280107047
2018,26,m,85,1091.700267618198
2018,26,m,90,463.5712533452275
2018,26,m,95,63.214261819803745
2018,26,m,TOT,17997.0
2018,26,m,UNK,61.0
2018,26,f,0,76.05453742548023
2018,26,f,1,37.02655111503643
2018,26,f,5,13.009328770147935
2018,26,f,10,20.014351954073746
2018,26,f,15,19.01363435637006
2018,26,f,20,29.02081033340693
2018,26,f,25,87.0624310002208
2018,26,f,30,181.1298851843674
2018,26,f,35,291.208820931773
2018,26,f,40,297.21312651799514
2018,26,f,45,347.2490064031795
2018,26,f,50,424.30426142636344
2018,26,f,55,710.509494369618
2018,26,f,60,1126.808015014352
2018,26,f,65,1466.051280635902
2018,26,f,70,1254.8998675204239
2018,26,f,75,2654.9037867078823
2018,26,f,80,3489.5022631927577
2018,26,f,85,3219.3085118127624
2018,26,f,90,1990.4273018326342
2018,26,f,95,394.28273349525284
2018,26,f,TOT,18129.0
2018,26,f,UNK,13.0
2018,26,b,0,176.0
2018,26,b,1,59.0
2018,26,b,5,46.0
2018,26,b,10,68.0
2018,26,b,15,105.0
2018,26,b,20,153.0
2018,26,b,25,381.0
2018,26,b,30,712.0
2018,26,b,35,971.0
2018,26,b,40,1129.0
2018,26,b,45,1179.0
2018,26,b,50,1510.0
2018,26,b,55,2463.0
2018,26,b,60,3359.0
2018,26,b,65,3834.0
2018,26,b,70,2821.0
2018,26,b,75,4625.0
2018,26,b,80,5248.0
2018,26,b,85,4305.0
2018,26,b,90,2451.0
2018,26,b,95,457.0
2018,26,b,TOT,36126.0
2018,26,b,UNK,74.0
2018,27,m,0,94.26918028874836
2018,27,m,1,35.10022670325737
2018,27,m,5,34.0973630831643
2018,27,m,10,32.091635842978164
2018,27,m,15,59.16895358549099
2018,27,m,20,106.30354372986517
2018,27,m,25,255.73022312373226
2018,27,m,30,471.3459014437418
2018,27,m,35,621.775444457702
2018,27,m,40,742.11907886887
2018,27,m,45,805.2994869347333
2018,27,m,50,1006.87507457344
2018,27,m,55,1681.8022908960745
2018,27,m,60,2150.139601479537
2018,27,m,65,2301.57200811359
2018,27,m,70,1429.0806586326214
2018,27,m,75,1744.9826989619378
2018,27,m,80,1702.8624269180289
2018,27,m,85,1019.9123016346498
2018,27,m,90,447.27717456150816
2018,27,m,95,68.1947261663286
2018,27,m,TOT,16810.0
2018,27,m,UNK,48.0
2018,27,f,0,63.03309016632623
2018,27,f,1,18.009454333236068
2018,27,f,5,12.006302888824044
2018,27,f,10,17.00892909250073
2018,27,f,15,24.012605777648087
2018,27,f,20,34.01785818500146
2018,27,f,25,89.046746425445
2018,27,f,30,145.07615990662387
2018,27,f,35,232.1218558505982
2018,27,f,40,302.1586227020718
2018,27,f,45,295.15494601692444
2018,27,f,50,405.2127224978115
2018,27,f,55,721.378698570178
2018,27,f,60,1038.5451998832798
2018,27,f,65,1426.7489932885906
2018,27,f,70,1182.6208345491684
2018,27,f,75,2522.324131893785
2018,27,f,80,3234.6981032973445
2018,27,f,85,3147.65240735337
2018,27,f,90,1840.96644295302
2018,27,f,95,392.20589436825213
2018,27,f,TOT,17144.0
2018,27,f,UNK,9.0
2018,27,b,0,157.0
2018,27,b,1,53.0
2018,27,b,5,46.0
2018,27,b,10,49.0
2018,27,b,15,83.0
2018,27,b,20,140.0
2018,27,b,25,344.0
2018,27,b,30,615.0
2018,27,b,35,852.0
2018,27,b,40,1042.0
2018,27,b,45,1098.0
2018,27,b,50,1409.0
2018,27,b,55,2398.0
2018,27,b,60,3182.0
2018,27,b,65,3721.0
2018,27,b,70,2607.0
2018,27,b,75,4261.0
2018,27,b,80,4931.0
2018,27,b,85,4163.0
2018,27,b,90,2286.0
2018,27,b,95,460.0
2018,27,b,TOT,33954.0
2018,27,b,UNK,57.0
2018,28,m,0,96.22608183691493
2018,28,m,1,45.10597586105387
2018,28,m,5,21.04945540182514
2018,28,m,10,38.08949072711216
2018,28,m,15,65.15307624374448
2018,28,m,20,130.30615248748896
2018,28,m,25,287.67589049161023
2018,28,m,30,530.2458051221666
2018,28,m,35,728.7120989108037
2018,28,m,40,784.8439799823374
2018,28,m,45,842.9805710921402
2018,28,m,50,1049.4657050338535
2018,28,m,55,1624.8174860170739
2018,28,m,60,2200.1692670002944
2018,28,m,65,2333.4824845451867
2018,28,m,70,1457.4241978216073
2018,28,m,75,1820.2767147483073
2018,28,m,80,1542.6243744480423
2018,28,m,85,932.1901677951133
2018,28,m,90,435.02207830438624
2018,28,m,95,59.1389461289373
2018,28,m,TOT,17025.0
2018,28,m,UNK,40.0
2018,28,f,0,78.06216282491417
2018,28,f,1,21.0167361451692
2018,28,f,5,18.014345267287887
2018,28,f,10,25.019923982344288
2018,28,f,15,23.018330063756743
2018,28,f,20,39.031081412457084
2018,28,f,25,76.06056890632664
2018,28,f,30,157.12512260912212
2018,28,f,35,255.2032246199117
2018,28,f,40,282.22474252084356
2018,28,f,45,333.2653874448259
2018,28,f,50,395.3147989210397
2018,28,f,55,704.5610593428152
2018,28,f,60,977.7786292300148
2018,28,f,65,1412.1245095635115
2018,28,f,70,1151.9173001471308
2018,28,f,75,2436.9405958803336
2018,28,f,80,3019.4044261893087
2018,28,f,85,2845.265755272192
2018,28,f,90,1717.3675821481118
2018,28,f,95,356.28371750858264
2018,28,f,TOT,16325.0
2018,28,f,UNK,13.0
2018,28,b,0,174.0
2018,28,b,1,66.0
2018,28,b,5,39.0
2018,28,b,10,63.0
2018,28,b,15,88.0
2018,28,b,20,169.0
2018,28,b,25,363.0
2018,28,b,30,686.0
2018,28,b,35,982.0
2018,28,b,40,1065.0
2018,28,b,45,1174.0
2018,28,b,50,1442.0
2018,28,b,55,2325.0
2018,28,b,60,3172.0
2018,28,b,65,3739.0
2018,28,b,70,2605.0
2018,28,b,75,4251.0
2018,28,b,80,4556.0
2018,28,b,85,3773.0
2018,28,b,90,2150.0
2018,28,b,95,415.0
2018,28,b,TOT,33350.0
2018,28,b,UNK,53.0
2018,29,m,0,99.19330038440417
2018,29,m,1,28.05467081579108
2018,29,m,5,26.05076575752029
2018,29,m,10,34.06638599060345
2018,29,m,15,72.14058209774849
2018,29,m,20,114.22258832143511
2018,29,m,25,240.46860699249495
